t,x,y,z,accuracy
1487862164.874,-22.9736328125,-14.57977294921875,-22.14508056640625,3.0
1487862164.891,-23.24066162109375,-13.40789794921875,-22.23358154296875,3.0
1487862164.907,-23.71826171875,-12.445068359375,-23.394775390625,3.0
1487862164.924,-23.91204833984375,-12.05291748046875,-23.8677978515625,3.0
1487862164.941,-25.35552978515625,-10.60028076171875,-23.08807373046875,3.0
1487862164.957,-25.42572021484375,-10.42938232421875,-23.0010986328125,3.0
1487862164.974,-25.42572021484375,-9.173583984375,-22.3968505859375,3.0
1487862164.99,-25.37384033203125,-9.228515625,-22.6531982421875,3.0
1487862165.007,-25.25787353515625,-9.34295654296875,-23.21319580078125,3.0
1487862165.024,-25.35247802734375,-10.75897216796875,-22.02911376953125,3.0
1487862165.0410001,-25.42572021484375,-11.883544921875,-21.08917236328125,3.0
1487862165.058,-25.69580078125,-11.883544921875,-22.13287353515625,3.0
1487862165.0740001,-25.762939453125,-11.883544921875,-22.3968505859375,3.0
1487862165.091,-24.7528076171875,-12.56103515625,-21.08917236328125,3.0
1487862165.108,-24.5635986328125,-12.6434326171875,-21.00982666015625,3.0
1487862165.125,-23.57635498046875,-13.06915283203125,-20.59783935546875,3.0
1487862165.141,-23.64501953125,-13.82293701171875,-21.32415771484375,3.0
1487862165.158,-23.74420166015625,-14.9322509765625,-22.3968505859375,3.0
1487862165.175,-24.1790771484375,-13.62152099609375,-20.074462890625,3.0
1487862165.192,-24.4171142578125,-12.8997802734375,-18.80035400390625,3.0
1487862165.209,-25.6134033203125,-15.3076171875,-19.67010498046875,3.0
1487862165.2250001,-25.750732421875,-15.60211181640625,-19.78302001953125,3.0
1487862165.242,-24.0814208984375,-14.593505859375,-20.1080322265625,3.0
1487862165.259,-24.41864013671875,-14.93377685546875,-20.025634765625,3.0
1487862165.276,-25.42572021484375,-15.94696044921875,-19.781494140625,3.0
1487862165.293,-25.42572021484375,-15.11383056640625,-19.13604736328125,3.0
1487862165.309,-25.42572021484375,-14.2547607421875,-18.4722900390625,3.0
1487862165.326,-24.3133544921875,-15.1275634765625,-19.55413818359375,3.0
1487862165.343,-23.91204833984375,-15.44036865234375,-19.94476318359375,3.0
1487862165.3600001,-24.2431640625,-15.1092529296875,-20.58258056640625,3.0
1487862165.376,-24.18365478515625,-15.10162353515625,-20.53375244140625,3.0
1487862165.3930001,-23.57635498046875,-15.10162353515625,-19.94476318359375,3.0
1487862165.41,-23.46343994140625,-14.87274169921875,-20.05462646484375,3.0
1487862165.427,-23.24066162109375,-14.42413330078125,-20.27130126953125,3.0
1487862165.444,-23.14300537109375,-14.32647705078125,-20.1751708984375,3.0
1487862165.46,-23.0712890625,-14.2547607421875,-20.1080322265625,3.0
1487862165.477,-23.626708984375,-14.2547607421875,-19.02923583984375,3.0
1487862165.494,-23.74420166015625,-14.2547607421875,-18.80035400390625,3.0
1487862165.511,-24.92218017578125,-15.777587890625,-20.59783935546875,3.0
1487862165.528,-24.3621826171875,-15.52734375,-20.53680419921875,3.0
1487862165.5440001,-21.89483642578125,-14.42413330078125,-20.27130126953125,3.0
1487862165.561,-22.613525390625,-14.1357421875,-20.41015625,3.0
1487862165.578,-23.57635498046875,-13.74664306640625,-20.59783935546875,3.0
1487862165.595,-23.8006591796875,-12.84637451171875,-20.59783935546875,3.0
1487862165.611,-23.91204833984375,-12.39166259765625,-20.59783935546875,3.0
1487862165.628,-23.75946044921875,-11.9293212890625,-20.44830322265625,3.0
1487862165.645,-23.7884521484375,-11.94000244140625,-20.4132080078125,3.0
1487862165.662,-25.09002685546875,-13.5772705078125,-19.781494140625,3.0
1487862165.6790001,-24.62921142578125,-13.48419189453125,-19.8699951171875,3.0
1487862165.695,-23.40850830078125,-13.238525390625,-20.1080322265625,3.0
1487862165.7120001,-22.5433349609375,-13.41400146484375,-20.61309814453125,3.0
1487862165.729,-21.72698974609375,-13.5772705078125,-21.08917236328125,3.0
1487862165.746,-22.2381591796875,-14.34783935546875,-19.6014404296875,3.0
1487862165.763,-22.39990234375,-14.593505859375,-19.12689208984375,3.0
1487862165.779,-23.74420166015625,-16.96319580078125,-18.80035400390625,3.0
1487862165.796,-23.49853515625,-17.25311279296875,-18.7591552734375,3.0
1487862165.813,-21.72698974609375,-19.33441162109375,-18.4722900390625,3.0
1487862165.83,-21.78802490234375,-18.78204345703125,-18.41278076171875,3.0
1487862165.846,-21.89483642578125,-17.81005859375,-18.30902099609375,3.0
1487862165.863,-20.7763671875,-18.93768310546875,-19.1986083984375,3.0
1487862165.88,-20.04547119140625,-19.67315673828125,-19.781494140625,3.0
1487862165.897,-18.19305419921875,-20.10498046875,-18.81103515625,3.0
1487862165.914,-17.85888671875,-20.1812744140625,-18.6370849609375,3.0
1487862165.93,-18.194580078125,-21.197509765625,-17.65594482421875,3.0
1487862165.947,-17.83905029296875,-20.91064453125,-17.51708984375,3.0
1487862165.964,-16.5130615234375,-19.842529296875,-17.0013427734375,3.0
1487862165.981,-16.74346923828125,-20.68939208984375,-17.22412109375,3.0
1487862165.997,-17.01812744140625,-21.70562744140625,-17.49267578125,3.0
1487862166.014,-17.83599853515625,-21.588134765625,-18.7408447265625,3.0
1487862166.0310001,-18.194580078125,-21.5362548828125,-19.2901611328125,3.0
1487862166.048,-17.8802490234375,-19.63348388671875,-18.98345947265625,3.0
1487862166.065,-17.919921875,-19.5037841796875,-18.98193359375,3.0
1487862166.081,-18.86749267578125,-19.5037841796875,-19.2901611328125,3.0
1487862166.098,-18.768310546875,-19.8089599609375,-18.798828125,3.0
1487862166.115,-18.53179931640625,-20.52001953125,-17.65594482421875,3.0
1487862166.132,-18.89801025390625,-18.865966796875,-18.54248046875,3.0
1487862166.149,-19.2047119140625,-17.4713134765625,-19.2901611328125,3.0
1487862166.165,-17.8863525390625,-18.00384521484375,-20.8282470703125,3.0
1487862166.182,-17.523193359375,-18.1488037109375,-21.25244140625,3.0
1487862166.1990001,-20.04547119140625,-15.94696044921875,-21.08917236328125,3.0
1487862166.216,-19.8486328125,-15.6494140625,-21.08917236328125,3.0
1487862166.232,-18.69964599609375,-13.916015625,-21.08917236328125,3.0
1487862166.249,-18.7652587890625,-14.1143798828125,-21.02508544921875,3.0
1487862166.266,-18.86749267578125,-14.42413330078125,-20.9259033203125,3.0
1487862166.283,-20.24688720703125,-14.105224609375,-20.6146240234375,3.0
1487862166.3,-21.0540771484375,-13.916015625,-20.4345703125,3.0
1487862166.316,-19.7357177734375,-12.5885009765625,-20.00732421875,3.0
1487862166.333,-19.5404052734375,-12.39166259765625,-19.94476318359375,3.0
1487862166.3500001,-21.3897705078125,-13.238525390625,-20.7611083984375,3.0
1487862166.367,-20.75958251953125,-13.71612548828125,-20.60699462890625,3.0
1487862166.384,-18.69964599609375,-15.27099609375,-20.1080322265625,3.0
1487862166.4,-18.780517578125,-15.67535400390625,-20.03021240234375,3.0
1487862166.417,-18.86749267578125,-16.1163330078125,-19.94476318359375,3.0
1487862166.434,-19.110107421875,-17.33551025390625,-18.768310546875,3.0
1487862166.451,-19.2047119140625,-17.81005859375,-18.30902099609375,3.0
1487862166.467,-18.39752197265625,-17.32177734375,-19.0948486328125,3.0
1487862166.484,-18.36395263671875,-17.3583984375,-19.073486328125,3.0
1487862166.501,-18.36395263671875,-17.97943115234375,-18.4722900390625,3.0
1487862166.5180001,-18.20220947265625,-17.926025390625,-18.94378662109375,3.0
1487862166.535,-17.85888671875,-17.81005859375,-19.94476318359375,3.0
1487862166.551,-19.09637451171875,-17.33245849609375,-19.11163330078125,3.0
1487862166.568,-20.04547119140625,-16.96319580078125,-18.4722900390625,3.0
1487862166.585,-20.31707763671875,-17.510986328125,-18.20831298828125,3.0
1487862166.602,-20.38116455078125,-17.64068603515625,-18.145751953125,3.0
1487862166.619,-20.04547119140625,-16.62445068359375,-18.80035400390625,3.0
1487862166.635,-19.989013671875,-16.79840087890625,-18.9666748046875,3.0
1487862166.652,-19.708251953125,-17.64068603515625,-19.781494140625,3.0
1487862166.6690001,-19.36187744140625,-16.73431396484375,-19.8486328125,3.0
1487862166.686,-18.86749267578125,-15.44036865234375,-19.94476318359375,3.0
1487862166.7020001,-19.20013427734375,-16.88385009765625,-18.76373291015625,3.0
1487862166.719,-19.37255859375,-17.64068603515625,-18.145751953125,3.0
1487862166.736,-18.31817626953125,-16.88232421875,-19.171142578125,3.0
1487862166.753,-18.23883056640625,-16.7816162109375,-19.31304931640625,3.0
1487862166.77,-20.54901123046875,-16.1163330078125,-20.59783935546875,3.0
1487862166.786,-19.89288330078125,-16.16058349609375,-20.55511474609375,3.0
1487862166.803,-18.0267333984375,-16.28570556640625,-20.4345703125,3.0
1487862166.82,-19.8760986328125,-13.40789794921875,-20.27130126953125,3.0
1487862166.8370001,-19.8760986328125,-13.40789794921875,-20.27130126953125,3.0
1487862166.854,-20.00274658203125,-14.7979736328125,-19.90509033203125,3.0
1487862166.8700001,-20.04547119140625,-15.27099609375,-19.781494140625,3.0
1487862166.887,-18.88275146484375,-13.09661865234375,-19.94171142578125,3.0
1487862166.904,-18.99566650390625,-13.01422119140625,-20.10345458984375,3.0
1487862166.921,-20.04547119140625,-12.56103515625,-21.41571044921875,3.0
1487862166.937,-20.81146240234375,-11.79046630859375,-21.58660888671875,3.0
1487862166.954,-22.23052978515625,-10.35919189453125,-21.905517578125,3.0
1487862166.971,-20.3369140625,-10.66131591796875,-20.83892822265625,3.0
1487862166.988,-19.03533935546875,-10.8673095703125,-20.1080322265625,3.0
1487862167.005,-20.440673828125,-10.8673095703125,-20.65277099609375,3.0
1487862167.0210001,-20.71685791015625,-10.8673095703125,-20.7611083984375,3.0
1487862167.038,-20.71685791015625,-12.2222900390625,-19.781494140625,3.0
1487862167.055,-20.45135498046875,-12.6251220703125,-19.71588134765625,3.0
1487862167.072,-19.37255859375,-14.2547607421875,-19.45343017578125,3.0
1487862167.088,-19.29931640625,-15.521240234375,-20.24383544921875,3.0
1487862167.105,-19.2047119140625,-17.132568359375,-21.25244140625,3.0
1487862167.122,-18.05877685546875,-17.59490966796875,-20.135498046875,3.0
1487862167.139,-17.523193359375,-17.81005859375,-19.61669921875,3.0
1487862167.1560001,-17.83294677734375,-17.81005859375,-19.9188232421875,3.0
1487862167.172,-17.9046630859375,-17.87109375,-19.91424560546875,3.0
1487862167.1890001,-18.86749267578125,-19.1650390625,-19.2901611328125,3.0
1487862167.206,-18.4356689453125,-19.69757080078125,-19.24285888671875,3.0
1487862167.223,-17.35382080078125,-21.02813720703125,-19.12689208984375,3.0
1487862167.24,-16.2017822265625,-21.29669189453125,-19.0399169921875,3.0
1487862167.256,-15.16876220703125,-21.5362548828125,-18.963623046875,3.0
1487862167.273,-15.42816162109375,-21.79718017578125,-18.963623046875,3.0
1487862167.29,-15.50445556640625,-21.875,-18.963623046875,3.0
1487862167.307,-17.18597412109375,-21.875,-20.27130126953125,3.0
1487862167.323,-17.2088623046875,-21.7193603515625,-20.2484130859375,3.0
1487862167.34,-17.35382080078125,-20.68939208984375,-20.1080322265625,3.0
1487862167.357,-17.5445556640625,-20.37353515625,-20.1690673828125,3.0
1487862167.374,-17.85888671875,-19.842529296875,-20.27130126953125,3.0
1487862167.391,-17.44384765625,-20.2606201171875,-19.464111328125,3.0
1487862167.407,-17.18597412109375,-20.52001953125,-18.963623046875,3.0
1487862167.424,-16.6107177734375,-20.2301025390625,-20.92132568359375,3.0
1487862167.441,-16.5130615234375,-20.1812744140625,-21.25244140625,3.0
1487862167.458,-16.009521484375,-17.97943115234375,-20.7611083984375,3.0
1487862167.4750001,-15.8233642578125,-18.39447021484375,-20.7244873046875,3.0
1487862167.491,-15.16876220703125,-19.842529296875,-20.59783935546875,3.0
1487862167.5080001,-16.49627685546875,-18.66302490234375,-20.672607421875,3.0
1487862167.525,-18.0267333984375,-17.30194091796875,-20.7611083984375,3.0
1487862167.542,-17.79022216796875,-17.30194091796875,-21.221923828125,3.0
1487862167.558,-17.6910400390625,-17.30194091796875,-21.41571044921875,3.0
1487862167.575,-15.7806396484375,-16.66107177734375,-21.72393798828125,3.0
1487862167.592,-15.71807861328125,-16.6473388671875,-21.7193603515625,3.0
1487862167.609,-16.34521484375,-16.96319580078125,-21.41571044921875,3.0
1487862167.626,-16.60614013671875,-16.70074462890625,-21.5667724609375,3.0
1487862167.642,-17.18597412109375,-16.1163330078125,-21.905517578125,3.0
1487862167.659,-16.16668701171875,-16.02325439453125,-21.6339111328125,3.0
1487862167.676,-15.33660888671875,-15.94696044921875,-21.41571044921875,3.0
1487862167.693,-15.60211181640625,-17.54913330078125,-21.1578369140625,3.0
1487862167.71,-15.67230224609375,-17.97943115234375,-21.08917236328125,3.0
1487862167.726,-15.50445556640625,-17.4713134765625,-22.23358154296875,3.0
1487862167.743,-15.55633544921875,-17.626953125,-22.08251953125,3.0
1487862167.76,-15.84014892578125,-18.487548828125,-21.25244140625,3.0
1487862167.777,-16.009521484375,-19.33441162109375,-21.74224853515625,3.0
1487862167.793,-16.009521484375,-19.33441162109375,-21.74224853515625,3.0
1487862167.81,-14.61639404296875,-20.73822021484375,-20.5963134765625,3.0
1487862167.8270001,-13.82293701171875,-21.5362548828125,-19.94476318359375,3.0
1487862167.844,-12.49542236328125,-20.79315185546875,-20.086669921875,3.0
1487862167.861,-12.30926513671875,-20.68939208984375,-20.1080322265625,3.0
1487862167.877,-11.97357177734375,-24.0753173828125,-20.4345703125,3.0
1487862167.894,-11.93389892578125,-23.870849609375,-20.5535888671875,3.0
1487862167.911,-11.80419921875,-23.22845458984375,-20.9259033203125,3.0
1487862167.928,-11.23504638671875,-23.8037109375,-20.5291748046875,3.0
1487862167.945,-10.62774658203125,-24.4140625,-20.1080322265625,3.0
1487862167.961,-10.3851318359375,-25.15411376953125,-20.58258056640625,3.0
1487862167.978,-10.29205322265625,-25.4302978515625,-20.7611083984375,3.0
1487862167.9950001,-7.03125,-25.4302978515625,-18.85986328125,3.0
1487862168.012,-6.988525390625,-25.4608154296875,-18.80035400390625,3.0
1487862168.028,-7.60040283203125,-25.76904296875,-18.80035400390625,3.0
1487862168.045,-7.3211669921875,-25.93841552734375,-18.96209716796875,3.0
1487862168.062,-6.7596435546875,-26.27716064453125,-19.2901611328125,3.0
1487862168.079,-5.89141845703125,-26.959228515625,-18.44482421875,3.0
1487862168.096,-5.2459716796875,-27.4627685546875,-17.8192138671875,3.0
1487862168.112,-5.65948486328125,-27.8778076171875,-20.355224609375,3.0
1487862168.129,-5.75103759765625,-27.97088623046875,-20.9259033203125,3.0
1487862168.1460001,-3.90167236328125,-27.4627685546875,-19.12689208984375,3.0
1487862168.163,-3.8726806640625,-27.31170654296875,-19.33135986328125,3.0
1487862168.1790001,-3.7322998046875,-26.61590576171875,-20.27130126953125,3.0
1487862168.196,-3.80401611328125,-27.2613525390625,-20.477294921875,3.0
1487862168.213,-3.90167236328125,-28.1402587890625,-20.7611083984375,3.0
1487862168.23,-3.90167236328125,-27.4658203125,-20.977783203125,3.0
1487862168.247,-3.90167236328125,-27.1240234375,-21.08917236328125,3.0
1487862168.263,-4.35943603515625,-27.5848388671875,-19.7540283203125,3.0
1487862168.28,-4.3792724609375,-27.64129638671875,-19.63348388671875,3.0
1487862168.297,-3.3966064453125,-27.97088623046875,-20.27130126953125,3.0
1487862168.3140001,-3.1707763671875,-27.8350830078125,-20.66650390625,3.0
1487862168.331,-2.55584716796875,-27.4627685546875,-21.74224853515625,3.0
1487862168.3470001,-2.21405029296875,-26.77459716796875,-21.575927734375,3.0
1487862168.364,-1.8829345703125,-26.1077880859375,-21.41571044921875,3.0
1487862168.381,-1.63116455078125,-25.34332275390625,-22.15423583984375,3.0
1487862168.398,-1.5472412109375,-25.091552734375,-22.3968505859375,3.0
1487862168.414,-2.2186279296875,-22.05810546875,-24.0234375,3.0
1487862168.431,-6.08673095703125,-20.1812744140625,-25.17547607421875,3.0
1487862168.448,-6.08673095703125,-20.1812744140625,-25.17547607421875,3.0
1487862168.465,-5.96771240234375,-19.93865966796875,-25.0579833984375,3.0
1487862168.482,-5.75103759765625,-19.5037841796875,-24.84893798828125,3.0
1487862168.4980001,-5.9539794921875,-19.30084228515625,-26.02691650390625,3.0
1487862168.515,-6.08673095703125,-19.1650390625,-26.8096923828125,3.0
1487862168.532,-5.94635009765625,-19.3084716796875,-25.56915283203125,3.0
1487862168.549,-5.91888427734375,-19.33441162109375,-25.3387451171875,3.0
1487862168.566,-5.91888427734375,-20.68939208984375,-25.3387451171875,3.0
1487862168.582,-5.712890625,-21.24786376953125,-25.20294189453125,3.0
1487862168.599,-4.9102783203125,-23.3978271484375,-24.6856689453125,3.0
1487862168.616,-5.36346435546875,-24.46136474609375,-23.80523681640625,3.0
1487862168.6330001,-5.91888427734375,-25.76904296875,-22.723388671875,3.0
1487862168.649,-5.224609375,-25.53558349609375,-23.17352294921875,3.0
1487862168.6660001,-4.9102783203125,-25.4302978515625,-23.37799072265625,3.0
1487862168.683,-4.28314208984375,-28.2745361328125,-23.0712890625,3.0
1487862168.7,-4.16717529296875,-28.46221923828125,-22.9278564453125,3.0
1487862168.717,-2.89154052734375,-28.1402587890625,-20.7611083984375,3.0
1487862168.733,-3.38897705078125,-27.8411865234375,-21.14715576171875,3.0
1487862168.75,-4.5745849609375,-27.1240234375,-22.06878662109375,3.0
1487862168.767,-3.4912109375,-28.5797119140625,-21.5423583984375,3.0
1487862168.784,-2.55584716796875,-29.833984375,-21.08917236328125,3.0
1487862168.801,-2.81829833984375,-28.2501220703125,-21.34246826171875,3.0
1487862168.817,-2.89154052734375,-27.801513671875,-21.41571044921875,3.0
1487862168.834,-3.3966064453125,-27.97088623046875,-21.905517578125,3.0
1487862168.851,-3.49273681640625,-28.01971435546875,-21.99859619140625,3.0
1487862168.868,-4.06951904296875,-28.30963134765625,-22.56011962890625,3.0
1487862168.884,-3.6163330078125,-28.8970947265625,-22.2442626953125,3.0
1487862168.901,-2.89154052734375,-29.833984375,-21.74224853515625,3.0
1487862168.918,-3.20892333984375,-29.5166015625,-21.43402099609375,3.0
1487862168.935,-3.3966064453125,-29.32586669921875,-21.25244140625,3.0
1487862168.9520001,-2.81219482421875,-28.73687744140625,-21.25244140625,3.0
1487862168.968,-2.72369384765625,-28.64837646484375,-21.25244140625,3.0
1487862168.9850001,-3.7322998046875,-27.97088623046875,-21.905517578125,3.0
1487862169.002,-3.92913818359375,-27.38189697265625,-22.247314453125,3.0
1487862169.019,-4.5745849609375,-25.4302978515625,-23.37799072265625,3.0
1487862169.036,-4.81414794921875,-25.99334716796875,-23.45428466796875,3.0
1487862169.052,-5.078125,-26.61590576171875,-23.541259765625,3.0
1487862169.069,-6.04400634765625,-25.40283203125,-24.0081787109375,3.0
1487862169.086,-6.4239501953125,-24.92218017578125,-24.1943359375,3.0
1487862169.103,-6.7474365234375,-23.6236572265625,-26.07574462890625,3.0
1487862169.119,-6.8145751953125,-23.43292236328125,-26.129150390625,3.0
1487862169.136,-7.43255615234375,-21.875,-25.830078125,3.0
1487862169.153,-7.81402587890625,-21.60186767578125,-26.1993408203125,3.0
1487862169.17,-8.61053466796875,-21.02813720703125,-26.9744873046875,3.0
1487862169.187,-9.84649658203125,-22.08099365234375,-27.25067138671875,3.0
1487862169.203,-10.79559326171875,-22.88970947265625,-27.46429443359375,3.0
1487862169.22,-9.5733642578125,-23.02703857421875,-24.95269775390625,3.0
1487862169.237,-9.28192138671875,-23.05908203125,-24.35760498046875,3.0
1487862169.254,-7.43255615234375,-25.26092529296875,-25.17547607421875,3.0
1487862169.2710001,-7.74993896484375,-25.4058837890625,-24.86724853515625,3.0
1487862169.287,-9.28192138671875,-26.1077880859375,-23.37799072265625,3.0
1487862169.3040001,-8.31146240234375,-26.806640625,-23.37799072265625,3.0
1487862169.321,-6.927490234375,-27.801513671875,-23.37799072265625,3.0
1487862169.338,-7.36846923828125,-27.801513671875,-22.94921875,3.0
1487862169.354,-7.60040283203125,-27.801513671875,-22.723388671875,3.0
1487862169.371,-6.69708251953125,-28.10516357421875,-22.13592529296875,3.0
1487862169.388,-6.59942626953125,-28.14788818359375,-22.06878662109375,3.0
1487862169.405,-6.927490234375,-28.47900390625,-22.06878662109375,3.0
1487862169.422,-7.10296630859375,-28.91845703125,-21.8994140625,3.0
1487862169.438,-7.60040283203125,-30.17120361328125,-21.41571044921875,3.0
1487862169.455,-8.3587646484375,-29.57916259765625,-20.84197998046875,3.0
1487862169.4720001,-9.11407470703125,-28.98712158203125,-20.27130126953125,3.0
1487862169.489,-7.74078369140625,-29.11376953125,-20.63446044921875,3.0
1487862169.505,-7.26470947265625,-29.156494140625,-20.7611083984375,3.0
1487862169.522,-9.5855712890625,-28.8238525390625,-20.7611083984375,3.0
1487862169.539,-9.619140625,-28.74603271484375,-20.831298828125,3.0
1487862169.556,-9.619140625,-28.1402587890625,-21.41571044921875,3.0
1487862169.573,-9.796142578125,-28.31878662109375,-21.47216796875,3.0
1487862169.589,-10.1226806640625,-28.64837646484375,-21.5789794921875,3.0
1487862169.606,-10.42327880859375,-26.7425537109375,-22.2564697265625,3.0
1487862169.6230001,-10.62774658203125,-25.4302978515625,-22.723388671875,3.0
1487862169.64,-12.03155517578125,-25.4302978515625,-24.36065673828125,3.0
1487862169.657,-12.30926513671875,-25.4302978515625,-24.6856689453125,3.0
1487862169.673,-11.80419921875,-25.26092529296875,-22.23358154296875,3.0
1487862169.69,-11.80419921875,-24.9267578125,-22.491455078125,3.0
1487862169.707,-11.80419921875,-23.56719970703125,-23.541259765625,3.0
1487862169.724,-11.9537353515625,-24.16534423828125,-23.828125,3.0
1487862169.74,-12.14141845703125,-24.92218017578125,-24.1943359375,3.0
1487862169.757,-12.48626708984375,-23.651123046875,-24.75128173828125,3.0
1487862169.774,-12.646484375,-23.05908203125,-25.01220703125,3.0
1487862169.7910001,-12.646484375,-22.1221923828125,-25.31280517578125,3.0
1487862169.808,-12.66937255859375,-22.03826904296875,-25.3448486328125,3.0
1487862169.8240001,-13.1500244140625,-21.875,-25.50201416015625,3.0
1487862169.84,-13.58489990234375,-21.82769775390625,-25.17242431640625,3.0
1487862169.857,-14.6636962890625,-21.70562744140625,-24.35760498046875,3.0
1487862169.874,-13.77410888671875,-21.88568115234375,-23.14453125,3.0
1487862169.891,-12.982177734375,-22.04437255859375,-22.06878662109375,3.0
1487862169.907,-12.46337890625,-23.089599609375,-22.06878662109375,3.0
1487862169.924,-12.30926513671875,-23.3978271484375,-22.06878662109375,3.0
1487862169.941,-14.15863037109375,-25.59967041015625,-21.25244140625,3.0
1487862169.958,-13.8885498046875,-25.9185791015625,-21.075439453125,3.0
1487862169.974,-12.14141845703125,-27.97088623046875,-19.94476318359375,3.0
1487862169.991,-12.51983642578125,-27.46429443359375,-19.8211669921875,3.0
1487862170.0080001,-13.1500244140625,-26.61590576171875,-19.61669921875,3.0
1487862170.025,-11.90643310546875,-27.03399658203125,-19.41375732421875,3.0
1487862170.042,-11.1328125,-27.29339599609375,-19.2901611328125,3.0
1487862170.058,-9.9761962890625,-28.7506103515625,-19.56939697265625,3.0
1487862170.075,-9.7869873046875,-28.98712158203125,-19.61669921875,3.0
1487862170.092,-8.441162109375,-29.66461181640625,-18.963623046875,3.0
1487862170.109,-8.367919921875,-29.28924560546875,-19.3267822265625,3.0
1487862170.126,-8.10546875,-27.97088623046875,-20.59783935546875,3.0
1487862170.142,-7.794189453125,-28.12957763671875,-19.99053955078125,3.0
1487862170.159,-7.43255615234375,-28.30963134765625,-19.2901611328125,3.0
1487862170.176,-7.55157470703125,-28.19061279296875,-19.866943359375,3.0
1487862170.193,-7.60040283203125,-28.1402587890625,-20.1080322265625,3.0
1487862170.209,-7.60040283203125,-28.1402587890625,-18.5546875,3.0
1487862170.226,-7.763671875,-28.094482421875,-18.4722900390625,3.0
1487862170.243,-9.954833984375,-27.4627685546875,-18.4722900390625,3.0
1487862170.26,-9.9029541015625,-27.6214599609375,-18.6248779296875,3.0
1487862170.277,-9.7869873046875,-27.97088623046875,-18.963623046875,3.0
1487862170.293,-9.32159423828125,-27.1270751953125,-20.14007568359375,3.0
1487862170.31,-8.94622802734375,-26.446533203125,-21.08917236328125,3.0
1487862170.3270001,-10.687255859375,-26.04217529296875,-21.2188720703125,3.0
1487862170.344,-11.1328125,-25.93841552734375,-21.25244140625,3.0
1487862170.361,-11.468505859375,-22.88970947265625,-19.94476318359375,3.0
1487862170.377,-11.468505859375,-22.83782958984375,-20.20111083984375,3.0
1487862170.394,-11.468505859375,-22.552490234375,-21.5789794921875,3.0
1487862170.411,-11.871337890625,-22.82257080078125,-21.9696044921875,3.0
1487862170.428,-12.47711181640625,-23.22845458984375,-22.56011962890625,3.0
1487862170.444,-13.665771484375,-21.600341796875,-22.2442626953125,3.0
1487862170.461,-14.3280029296875,-20.68939208984375,-22.06878662109375,3.0
1487862170.478,-13.8824462890625,-20.8404541015625,-22.2137451171875,3.0
1487862170.4950001,-13.82293701171875,-20.86181640625,-22.2412109375,3.0
1487862170.512,-13.82293701171875,-21.197509765625,-23.541259765625,3.0
1487862170.528,-13.531494140625,-21.57745361328125,-23.09417724609375,3.0
1487862170.545,-12.646484375,-22.72186279296875,-21.74224853515625,3.0
1487862170.562,-12.7288818359375,-22.47314453125,-20.0592041015625,3.0
1487862170.579,-12.8143310546875,-22.2137451171875,-18.30902099609375,3.0
1487862170.595,-13.67645263671875,-23.3306884765625,-18.42803955078125,3.0
1487862170.612,-13.99078369140625,-23.736572265625,-18.4722900390625,3.0
1487862170.629,-12.84637451171875,-23.57177734375,-18.31207275390625,3.0
1487862170.6460001,-12.94403076171875,-23.53515625,-18.402099609375,3.0
1487862170.663,-14.15863037109375,-23.22845458984375,-19.2901611328125,3.0
1487862170.6790001,-13.81988525390625,-23.0010986328125,-18.73931884765625,3.0
1487862170.696,-13.1500244140625,-22.552490234375,-17.65594482421875,3.0
1487862170.713,-13.4429931640625,-23.23760986328125,-17.181396484375,3.0
1487862170.73,-13.65509033203125,-23.736572265625,-16.83807373046875,3.0
1487862170.747,-13.9312744140625,-24.29351806640625,-17.6422119140625,3.0
1487862170.763,-13.99078369140625,-24.4140625,-17.8192138671875,3.0
1487862170.78,-14.15863037109375,-23.56719970703125,-16.02020263671875,3.0
1487862170.797,-14.251708984375,-23.785400390625,-16.34979248046875,3.0
1487862170.8140001,-14.6636962890625,-24.7528076171875,-17.8192138671875,3.0
1487862170.83,-14.2364501953125,-24.4659423828125,-16.986083984375,3.0
1487862170.8470001,-13.65509033203125,-24.0753173828125,-15.85693359375,3.0
1487862170.864,-13.31787109375,-23.50921630859375,-15.96527099609375,3.0
1487862170.881,-13.1500244140625,-23.22845458984375,-16.02020263671875,3.0
1487862170.898,-13.61236572265625,-22.14813232421875,-16.46728515625,3.0
1487862170.914,-13.6444091796875,-22.0672607421875,-16.56341552734375,3.0
1487862170.931,-13.31787109375,-22.72186279296875,-18.145751953125,3.0
1487862170.948,-12.99591064453125,-22.3968505859375,-18.00994873046875,3.0
1487862170.965,-12.14141845703125,-21.5362548828125,-17.65594482421875,3.0
1487862170.982,-11.8804931640625,-20.92437744140625,-17.7398681640625,3.0
1487862170.9980001,-11.6363525390625,-20.35064697265625,-17.8192138671875,3.0
1487862171.015,-12.274169921875,-20.22247314453125,-19.92340087890625,3.0
1487862171.032,-12.47711181640625,-20.1812744140625,-20.59783935546875,3.0
1487862171.049,-12.30926513671875,-17.30194091796875,-22.06878662109375,3.0
1487862171.065,-12.33062744140625,-17.32330322265625,-21.92840576171875,3.0
1487862171.082,-12.47711181640625,-17.4713134765625,-20.9259033203125,3.0
1487862171.099,-11.74468994140625,-16.73431396484375,-20.9259033203125,3.0
1487862171.116,-10.45989990234375,-15.44036865234375,-20.9259033203125,3.0
